artist_name,genres,followers,artist_popularity,artist_url
The Alchemist,"alternative hip hop, drumless hip hop, hip hop, instrumental hip hop, west coast rap",708235,62,https://open.spotify.com/artist/0eVyjRhzZKke2KFYTcDkeu
The Alchemist,"alternative hip hop, drumless hip hop, hip hop, instrumental hip hop, west coast rap",708235,61,https://open.spotify.com/artist/0eVyjRhzZKke2KFYTcDkeu
The Alchemist,"alternative hip hop, drumless hip hop, hip hop, instrumental hip hop, west coast rap",708235,61,https://open.spotify.com/artist/0eVyjRhzZKke2KFYTcDkeu
The Alchemist,"alternative hip hop, drumless hip hop, hip hop, instrumental hip hop, west coast rap",708235,60,https://open.spotify.com/artist/0eVyjRhzZKke2KFYTcDkeu
Ashnikko,"alt z, escape room",2355237,71,https://open.spotify.com/artist/3PyJHH2wyfQK3WZrk9rpmP
Ashnikko,"alt z, escape room",2355237,67,https://open.spotify.com/artist/3PyJHH2wyfQK3WZrk9rpmP
Ashnikko,"alt z, escape room",2355237,64,https://open.spotify.com/artist/3PyJHH2wyfQK3WZrk9rpmP
Ashnikko,"alt z, escape room",2355237,60,https://open.spotify.com/artist/3PyJHH2wyfQK3WZrk9rpmP
Ashnikko,"alt z, escape room",2355237,59,https://open.spotify.com/artist/3PyJHH2wyfQK3WZrk9rpmP
Ashnikko,"alt z, escape room",2355237,56,https://open.spotify.com/artist/3PyJHH2wyfQK3WZrk9rpmP
Ashnikko,"alt z, escape room",2355237,58,https://open.spotify.com/artist/3PyJHH2wyfQK3WZrk9rpmP
Ashnikko,"alt z, escape room",2355237,58,https://open.spotify.com/artist/3PyJHH2wyfQK3WZrk9rpmP
Ashnikko,"alt z, escape room",2355237,58,https://open.spotify.com/artist/3PyJHH2wyfQK3WZrk9rpmP
Ashnikko,"alt z, escape room",2355237,56,https://open.spotify.com/artist/3PyJHH2wyfQK3WZrk9rpmP
A,british alternative rock,16997,41,https://open.spotify.com/artist/3HBxYEtI2i43MzWyTXupVv
A,british alternative rock,16997,28,https://open.spotify.com/artist/3HBxYEtI2i43MzWyTXupVv
A,british alternative rock,16997,27,https://open.spotify.com/artist/3HBxYEtI2i43MzWyTXupVv
A,british alternative rock,16997,21,https://open.spotify.com/artist/3HBxYEtI2i43MzWyTXupVv
A,british alternative rock,16997,18,https://open.spotify.com/artist/3HBxYEtI2i43MzWyTXupVv
A,british alternative rock,16997,16,https://open.spotify.com/artist/3HBxYEtI2i43MzWyTXupVv
A,british alternative rock,16997,15,https://open.spotify.com/artist/3HBxYEtI2i43MzWyTXupVv
A,british alternative rock,16997,15,https://open.spotify.com/artist/3HBxYEtI2i43MzWyTXupVv
A,british alternative rock,16997,14,https://open.spotify.com/artist/3HBxYEtI2i43MzWyTXupVv
A,british alternative rock,16997,14,https://open.spotify.com/artist/3HBxYEtI2i43MzWyTXupVv
HARDY,"contemporary country, modern country pop",1076900,79,https://open.spotify.com/artist/5QNm7E7RU2m64l6Gliu8Oy
HARDY,"contemporary country, modern country pop",1076900,73,https://open.spotify.com/artist/5QNm7E7RU2m64l6Gliu8Oy
HARDY,"contemporary country, modern country pop",1076900,70,https://open.spotify.com/artist/5QNm7E7RU2m64l6Gliu8Oy
HARDY,"contemporary country, modern country pop",1076900,70,https://open.spotify.com/artist/5QNm7E7RU2m64l6Gliu8Oy
HARDY,"contemporary country, modern country pop",1076900,70,https://open.spotify.com/artist/5QNm7E7RU2m64l6Gliu8Oy
HARDY,"contemporary country, modern country pop",1076900,69,https://open.spotify.com/artist/5QNm7E7RU2m64l6Gliu8Oy
HARDY,"contemporary country, modern country pop",1076900,67,https://open.spotify.com/artist/5QNm7E7RU2m64l6Gliu8Oy
HARDY,"contemporary country, modern country pop",1076900,66,https://open.spotify.com/artist/5QNm7E7RU2m64l6Gliu8Oy
HARDY,"contemporary country, modern country pop",1076900,65,https://open.spotify.com/artist/5QNm7E7RU2m64l6Gliu8Oy
HARDY,"contemporary country, modern country pop",1076900,63,https://open.spotify.com/artist/5QNm7E7RU2m64l6Gliu8Oy
Å,,368,20,https://open.spotify.com/artist/6oxx7e9b265qJCMCdhHUl6
Å,,368,2,https://open.spotify.com/artist/6oxx7e9b265qJCMCdhHUl6
Å,,368,1,https://open.spotify.com/artist/6oxx7e9b265qJCMCdhHUl6
Å,,368,1,https://open.spotify.com/artist/6oxx7e9b265qJCMCdhHUl6
Å,,368,1,https://open.spotify.com/artist/6oxx7e9b265qJCMCdhHUl6
Å,,368,1,https://open.spotify.com/artist/6oxx7e9b265qJCMCdhHUl6
Å,,368,1,https://open.spotify.com/artist/6oxx7e9b265qJCMCdhHUl6
Å,,368,1,https://open.spotify.com/artist/6oxx7e9b265qJCMCdhHUl6
Å,,368,1,https://open.spotify.com/artist/6oxx7e9b265qJCMCdhHUl6
Å,,368,0,https://open.spotify.com/artist/6oxx7e9b265qJCMCdhHUl6
Â,,221,18,https://open.spotify.com/artist/10FkbDQFjWJJBZQ7EEpt8Q
Â,,221,17,https://open.spotify.com/artist/10FkbDQFjWJJBZQ7EEpt8Q
Â,,221,9,https://open.spotify.com/artist/10FkbDQFjWJJBZQ7EEpt8Q
Â,,221,8,https://open.spotify.com/artist/10FkbDQFjWJJBZQ7EEpt8Q
Â,,221,5,https://open.spotify.com/artist/10FkbDQFjWJJBZQ7EEpt8Q
Â,,221,5,https://open.spotify.com/artist/10FkbDQFjWJJBZQ7EEpt8Q
Â,,221,4,https://open.spotify.com/artist/10FkbDQFjWJJBZQ7EEpt8Q
Â,,221,3,https://open.spotify.com/artist/10FkbDQFjWJJBZQ7EEpt8Q
Â,,221,4,https://open.spotify.com/artist/10FkbDQFjWJJBZQ7EEpt8Q
Â,,221,3,https://open.spotify.com/artist/10FkbDQFjWJJBZQ7EEpt8Q
Anitta,"funk pop, funk rj, pagode baiano, pop, pop nacional",12561720,73,https://open.spotify.com/artist/7FNnA9vBm6EKceENgCGRMb
Anitta,"funk pop, funk rj, pagode baiano, pop, pop nacional",12561720,77,https://open.spotify.com/artist/7FNnA9vBm6EKceENgCGRMb
Anitta,"funk pop, funk rj, pagode baiano, pop, pop nacional",12561720,77,https://open.spotify.com/artist/7FNnA9vBm6EKceENgCGRMb
Anitta,"funk pop, funk rj, pagode baiano, pop, pop nacional",12561720,67,https://open.spotify.com/artist/7FNnA9vBm6EKceENgCGRMb
Anitta,"funk pop, funk rj, pagode baiano, pop, pop nacional",12561720,66,https://open.spotify.com/artist/7FNnA9vBm6EKceENgCGRMb
Anitta,"funk pop, funk rj, pagode baiano, pop, pop nacional",12561720,71,https://open.spotify.com/artist/7FNnA9vBm6EKceENgCGRMb
Anitta,"funk pop, funk rj, pagode baiano, pop, pop nacional",12561720,69,https://open.spotify.com/artist/7FNnA9vBm6EKceENgCGRMb
Anitta,"funk pop, funk rj, pagode baiano, pop, pop nacional",12561720,66,https://open.spotify.com/artist/7FNnA9vBm6EKceENgCGRMb
Anitta,"funk pop, funk rj, pagode baiano, pop, pop nacional",12561720,67,https://open.spotify.com/artist/7FNnA9vBm6EKceENgCGRMb
Anitta,"funk pop, funk rj, pagode baiano, pop, pop nacional",12561720,64,https://open.spotify.com/artist/7FNnA9vBm6EKceENgCGRMb
A,,25,6,https://open.spotify.com/artist/2pBWKPJCsDMuNxru6MWKUv
A,,25,0,https://open.spotify.com/artist/2pBWKPJCsDMuNxru6MWKUv
A,,25,0,https://open.spotify.com/artist/2pBWKPJCsDMuNxru6MWKUv
La Arrolladora Banda El Limón De Rene Camacho,"banda, musica mexicana, norteno",7005423,61,https://open.spotify.com/artist/5bSfBBCxY8QAk4Pifveisz
La Arrolladora Banda El Limón De Rene Camacho,"banda, musica mexicana, norteno",7005423,73,https://open.spotify.com/artist/5bSfBBCxY8QAk4Pifveisz
La Arrolladora Banda El Limón De Rene Camacho,"banda, musica mexicana, norteno",7005423,72,https://open.spotify.com/artist/5bSfBBCxY8QAk4Pifveisz
La Arrolladora Banda El Limón De Rene Camacho,"banda, musica mexicana, norteno",7005423,73,https://open.spotify.com/artist/5bSfBBCxY8QAk4Pifveisz
La Arrolladora Banda El Limón De Rene Camacho,"banda, musica mexicana, norteno",7005423,72,https://open.spotify.com/artist/5bSfBBCxY8QAk4Pifveisz
La Arrolladora Banda El Limón De Rene Camacho,"banda, musica mexicana, norteno",7005423,69,https://open.spotify.com/artist/5bSfBBCxY8QAk4Pifveisz
La Arrolladora Banda El Limón De Rene Camacho,"banda, musica mexicana, norteno",7005423,69,https://open.spotify.com/artist/5bSfBBCxY8QAk4Pifveisz
La Arrolladora Banda El Limón De Rene Camacho,"banda, musica mexicana, norteno",7005423,55,https://open.spotify.com/artist/5bSfBBCxY8QAk4Pifveisz
La Arrolladora Banda El Limón De Rene Camacho,"banda, musica mexicana, norteno",7005423,68,https://open.spotify.com/artist/5bSfBBCxY8QAk4Pifveisz
La Arrolladora Banda El Limón De Rene Camacho,"banda, musica mexicana, norteno",7005423,69,https://open.spotify.com/artist/5bSfBBCxY8QAk4Pifveisz
a,,2,15,https://open.spotify.com/artist/1nKbNw7884Yyv33TDekZhO
A$AP Ferg,"hip hop, pop rap, rap, southern hip hop, trap",3813155,77,https://open.spotify.com/artist/5dHt1vcEm9qb8fCyLcB3HL
A$AP Ferg,"hip hop, pop rap, rap, southern hip hop, trap",3813155,69,https://open.spotify.com/artist/5dHt1vcEm9qb8fCyLcB3HL
A$AP Ferg,"hip hop, pop rap, rap, southern hip hop, trap",3813155,70,https://open.spotify.com/artist/5dHt1vcEm9qb8fCyLcB3HL
A$AP Ferg,"hip hop, pop rap, rap, southern hip hop, trap",3813155,67,https://open.spotify.com/artist/5dHt1vcEm9qb8fCyLcB3HL
A$AP Ferg,"hip hop, pop rap, rap, southern hip hop, trap",3813155,64,https://open.spotify.com/artist/5dHt1vcEm9qb8fCyLcB3HL
A$AP Ferg,"hip hop, pop rap, rap, southern hip hop, trap",3813155,61,https://open.spotify.com/artist/5dHt1vcEm9qb8fCyLcB3HL
A$AP Ferg,"hip hop, pop rap, rap, southern hip hop, trap",3813155,54,https://open.spotify.com/artist/5dHt1vcEm9qb8fCyLcB3HL
A$AP Ferg,"hip hop, pop rap, rap, southern hip hop, trap",3813155,59,https://open.spotify.com/artist/5dHt1vcEm9qb8fCyLcB3HL
A$AP Ferg,"hip hop, pop rap, rap, southern hip hop, trap",3813155,59,https://open.spotify.com/artist/5dHt1vcEm9qb8fCyLcB3HL
A$AP Ferg,"hip hop, pop rap, rap, southern hip hop, trap",3813155,57,https://open.spotify.com/artist/5dHt1vcEm9qb8fCyLcB3HL
A,,36,7,https://open.spotify.com/artist/3fJc19UraBVq2d1SMCTDbW
A,,36,0,https://open.spotify.com/artist/3fJc19UraBVq2d1SMCTDbW
Ayra Starr,afrobeats,3434959,84,https://open.spotify.com/artist/3ZpEKRjHaHANcpk10u6Ntq
Ayra Starr,afrobeats,3434959,72,https://open.spotify.com/artist/3ZpEKRjHaHANcpk10u6Ntq
Ayra Starr,afrobeats,3434959,75,https://open.spotify.com/artist/3ZpEKRjHaHANcpk10u6Ntq
Ayra Starr,afrobeats,3434959,73,https://open.spotify.com/artist/3ZpEKRjHaHANcpk10u6Ntq
Ayra Starr,afrobeats,3434959,67,https://open.spotify.com/artist/3ZpEKRjHaHANcpk10u6Ntq
Ayra Starr,afrobeats,3434959,69,https://open.spotify.com/artist/3ZpEKRjHaHANcpk10u6Ntq
Ayra Starr,afrobeats,3434959,67,https://open.spotify.com/artist/3ZpEKRjHaHANcpk10u6Ntq
Ayra Starr,afrobeats,3434959,65,https://open.spotify.com/artist/3ZpEKRjHaHANcpk10u6Ntq
Ayra Starr,afrobeats,3434959,65,https://open.spotify.com/artist/3ZpEKRjHaHANcpk10u6Ntq
Ayra Starr,afrobeats,3434959,65,https://open.spotify.com/artist/3ZpEKRjHaHANcpk10u6Ntq
Alok,"electro house, pop nacional, slap house",11291607,81,https://open.spotify.com/artist/0NGAZxHanS9e0iNHpR8f2W
Alok,"electro house, pop nacional, slap house",11291607,79,https://open.spotify.com/artist/0NGAZxHanS9e0iNHpR8f2W
Alok,"electro house, pop nacional, slap house",11291607,75,https://open.spotify.com/artist/0NGAZxHanS9e0iNHpR8f2W
Alok,"electro house, pop nacional, slap house",11291607,74,https://open.spotify.com/artist/0NGAZxHanS9e0iNHpR8f2W
Alok,"electro house, pop nacional, slap house",11291607,74,https://open.spotify.com/artist/0NGAZxHanS9e0iNHpR8f2W
Alok,"electro house, pop nacional, slap house",11291607,68,https://open.spotify.com/artist/0NGAZxHanS9e0iNHpR8f2W
Alok,"electro house, pop nacional, slap house",11291607,73,https://open.spotify.com/artist/0NGAZxHanS9e0iNHpR8f2W
Alok,"electro house, pop nacional, slap house",11291607,73,https://open.spotify.com/artist/0NGAZxHanS9e0iNHpR8f2W
Alok,"electro house, pop nacional, slap house",11291607,71,https://open.spotify.com/artist/0NGAZxHanS9e0iNHpR8f2W
Alok,"electro house, pop nacional, slap house",11291607,68,https://open.spotify.com/artist/0NGAZxHanS9e0iNHpR8f2W
A,,42,6,https://open.spotify.com/artist/4NvhugnbDdcXsb3Prbef6t
a,,107,33,https://open.spotify.com/artist/30HzuIZwrC6DkcGkAPpxAH
a,,107,27,https://open.spotify.com/artist/30HzuIZwrC6DkcGkAPpxAH
a,,107,25,https://open.spotify.com/artist/30HzuIZwrC6DkcGkAPpxAH
a,,107,24,https://open.spotify.com/artist/30HzuIZwrC6DkcGkAPpxAH
a,,107,24,https://open.spotify.com/artist/30HzuIZwrC6DkcGkAPpxAH
a,,107,22,https://open.spotify.com/artist/30HzuIZwrC6DkcGkAPpxAH
a,,107,19,https://open.spotify.com/artist/30HzuIZwrC6DkcGkAPpxAH
a,,107,18,https://open.spotify.com/artist/30HzuIZwrC6DkcGkAPpxAH
a,,107,18,https://open.spotify.com/artist/30HzuIZwrC6DkcGkAPpxAH
a,,107,5,https://open.spotify.com/artist/30HzuIZwrC6DkcGkAPpxAH
Aaron May,conscious hip hop,540960,77,https://open.spotify.com/artist/2rwALQ1SXdfUWPUd6WOfYS
Aaron May,conscious hip hop,540960,77,https://open.spotify.com/artist/2rwALQ1SXdfUWPUd6WOfYS
Aaron May,conscious hip hop,540960,67,https://open.spotify.com/artist/2rwALQ1SXdfUWPUd6WOfYS
Aaron May,conscious hip hop,540960,67,https://open.spotify.com/artist/2rwALQ1SXdfUWPUd6WOfYS
Aaron May,conscious hip hop,540960,65,https://open.spotify.com/artist/2rwALQ1SXdfUWPUd6WOfYS
Aaron May,conscious hip hop,540960,64,https://open.spotify.com/artist/2rwALQ1SXdfUWPUd6WOfYS
Aaron May,conscious hip hop,540960,62,https://open.spotify.com/artist/2rwALQ1SXdfUWPUd6WOfYS
Aaron May,conscious hip hop,540960,61,https://open.spotify.com/artist/2rwALQ1SXdfUWPUd6WOfYS
Aaron May,conscious hip hop,540960,60,https://open.spotify.com/artist/2rwALQ1SXdfUWPUd6WOfYS
Aaron May,conscious hip hop,540960,58,https://open.spotify.com/artist/2rwALQ1SXdfUWPUd6WOfYS
A,,91,0,https://open.spotify.com/artist/3f9OwgLz4OSqOaYIaOKrBJ
A,,91,19,https://open.spotify.com/artist/3f9OwgLz4OSqOaYIaOKrBJ
A,,91,0,https://open.spotify.com/artist/3f9OwgLz4OSqOaYIaOKrBJ
A,,91,5,https://open.spotify.com/artist/3f9OwgLz4OSqOaYIaOKrBJ
A,,91,4,https://open.spotify.com/artist/3f9OwgLz4OSqOaYIaOKrBJ
A,,91,0,https://open.spotify.com/artist/3f9OwgLz4OSqOaYIaOKrBJ
A,,91,0,https://open.spotify.com/artist/3f9OwgLz4OSqOaYIaOKrBJ
A,,91,2,https://open.spotify.com/artist/3f9OwgLz4OSqOaYIaOKrBJ
A,,91,1,https://open.spotify.com/artist/3f9OwgLz4OSqOaYIaOKrBJ
A,,91,0,https://open.spotify.com/artist/3f9OwgLz4OSqOaYIaOKrBJ
A,,71,14,https://open.spotify.com/artist/5DjIN5EHG85YTiCZgu4CFj
Anne-Marie,pop,12038839,85,https://open.spotify.com/artist/1zNqDE7qDGCsyzJwohVaoX
Anne-Marie,pop,12038839,78,https://open.spotify.com/artist/1zNqDE7qDGCsyzJwohVaoX
Anne-Marie,pop,12038839,78,https://open.spotify.com/artist/1zNqDE7qDGCsyzJwohVaoX
Anne-Marie,pop,12038839,76,https://open.spotify.com/artist/1zNqDE7qDGCsyzJwohVaoX
Anne-Marie,pop,12038839,75,https://open.spotify.com/artist/1zNqDE7qDGCsyzJwohVaoX
Anne-Marie,pop,12038839,63,https://open.spotify.com/artist/1zNqDE7qDGCsyzJwohVaoX
Anne-Marie,pop,12038839,60,https://open.spotify.com/artist/1zNqDE7qDGCsyzJwohVaoX
Anne-Marie,pop,12038839,63,https://open.spotify.com/artist/1zNqDE7qDGCsyzJwohVaoX
Anne-Marie,pop,12038839,64,https://open.spotify.com/artist/1zNqDE7qDGCsyzJwohVaoX
Anne-Marie,pop,12038839,54,https://open.spotify.com/artist/1zNqDE7qDGCsyzJwohVaoX
A,,6,0,https://open.spotify.com/artist/4JHgOJFhRw27P38t1tAHiP
A,,6,1,https://open.spotify.com/artist/4JHgOJFhRw27P38t1tAHiP
A,,6,1,https://open.spotify.com/artist/4JHgOJFhRw27P38t1tAHiP
A,,6,0,https://open.spotify.com/artist/4JHgOJFhRw27P38t1tAHiP
A,,6,1,https://open.spotify.com/artist/4JHgOJFhRw27P38t1tAHiP
A,,6,0,https://open.spotify.com/artist/4JHgOJFhRw27P38t1tAHiP
A,,6,0,https://open.spotify.com/artist/4JHgOJFhRw27P38t1tAHiP
A,,6,6,https://open.spotify.com/artist/4JHgOJFhRw27P38t1tAHiP
A,,6,0,https://open.spotify.com/artist/4JHgOJFhRw27P38t1tAHiP
A,,6,0,https://open.spotify.com/artist/4JHgOJFhRw27P38t1tAHiP
Andrew Underberg,,147884,72,https://open.spotify.com/artist/4zXroEby35IgWPERRcW4Ay
Andrew Underberg,,147884,72,https://open.spotify.com/artist/4zXroEby35IgWPERRcW4Ay
Andrew Underberg,,147884,70,https://open.spotify.com/artist/4zXroEby35IgWPERRcW4Ay
Andrew Underberg,,147884,70,https://open.spotify.com/artist/4zXroEby35IgWPERRcW4Ay
Andrew Underberg,,147884,69,https://open.spotify.com/artist/4zXroEby35IgWPERRcW4Ay
Andrew Underberg,,147884,69,https://open.spotify.com/artist/4zXroEby35IgWPERRcW4Ay
Andrew Underberg,,147884,69,https://open.spotify.com/artist/4zXroEby35IgWPERRcW4Ay
Andrew Underberg,,147884,68,https://open.spotify.com/artist/4zXroEby35IgWPERRcW4Ay
Andrew Underberg,,147884,66,https://open.spotify.com/artist/4zXroEby35IgWPERRcW4Ay
Andrew Underberg,,147884,65,https://open.spotify.com/artist/4zXroEby35IgWPERRcW4Ay
A,,13,0,https://open.spotify.com/artist/7mKVWnxeqaTh8UG8Tza9Fe
A,,13,0,https://open.spotify.com/artist/7mKVWnxeqaTh8UG8Tza9Fe
A,,29,17,https://open.spotify.com/artist/58Nl6IpOVaKdJ54jW2B5WL
A,,29,13,https://open.spotify.com/artist/58Nl6IpOVaKdJ54jW2B5WL
A,,29,4,https://open.spotify.com/artist/58Nl6IpOVaKdJ54jW2B5WL
Anirudh Ravichander,"desi hip hop, filmi, tamil hip hop",31427977,74,https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O
Anirudh Ravichander,"desi hip hop, filmi, tamil hip hop",31427977,76,https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O
Anirudh Ravichander,"desi hip hop, filmi, tamil hip hop",31427977,71,https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O
Anirudh Ravichander,"desi hip hop, filmi, tamil hip hop",31427977,71,https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O
Anirudh Ravichander,"desi hip hop, filmi, tamil hip hop",31427977,64,https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O
Anirudh Ravichander,"desi hip hop, filmi, tamil hip hop",31427977,59,https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O
Anirudh Ravichander,"desi hip hop, filmi, tamil hip hop",31427977,68,https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O
Anirudh Ravichander,"desi hip hop, filmi, tamil hip hop",31427977,57,https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O
Anirudh Ravichander,"desi hip hop, filmi, tamil hip hop",31427977,67,https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O
Anirudh Ravichander,"desi hip hop, filmi, tamil hip hop",31427977,67,https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O
Wolfgang Amadeus Mozart,"classical, classical era",5449802,58,https://open.spotify.com/artist/4NJhFmfw43RLBLjQvxDuRS
Wolfgang Amadeus Mozart,"classical, classical era",5449802,54,https://open.spotify.com/artist/4NJhFmfw43RLBLjQvxDuRS
Wolfgang Amadeus Mozart,"classical, classical era",5449802,61,https://open.spotify.com/artist/4NJhFmfw43RLBLjQvxDuRS
Wolfgang Amadeus Mozart,"classical, classical era",5449802,58,https://open.spotify.com/artist/4NJhFmfw43RLBLjQvxDuRS
Wolfgang Amadeus Mozart,"classical, classical era",5449802,51,https://open.spotify.com/artist/4NJhFmfw43RLBLjQvxDuRS
Wolfgang Amadeus Mozart,"classical, classical era",5449802,57,https://open.spotify.com/artist/4NJhFmfw43RLBLjQvxDuRS
Wolfgang Amadeus Mozart,"classical, classical era",5449802,57,https://open.spotify.com/artist/4NJhFmfw43RLBLjQvxDuRS
Wolfgang Amadeus Mozart,"classical, classical era",5449802,57,https://open.spotify.com/artist/4NJhFmfw43RLBLjQvxDuRS
Wolfgang Amadeus Mozart,"classical, classical era",5449802,49,https://open.spotify.com/artist/4NJhFmfw43RLBLjQvxDuRS
Wolfgang Amadeus Mozart,"classical, classical era",5449802,56,https://open.spotify.com/artist/4NJhFmfw43RLBLjQvxDuRS
A,,42,0,https://open.spotify.com/artist/0vRCGkgJdtoNRJy5lqgD2N
A,,42,0,https://open.spotify.com/artist/0vRCGkgJdtoNRJy5lqgD2N
A,,42,0,https://open.spotify.com/artist/0vRCGkgJdtoNRJy5lqgD2N
A,,42,0,https://open.spotify.com/artist/0vRCGkgJdtoNRJy5lqgD2N
A,,42,0,https://open.spotify.com/artist/0vRCGkgJdtoNRJy5lqgD2N
A,,42,0,https://open.spotify.com/artist/0vRCGkgJdtoNRJy5lqgD2N
A,,42,0,https://open.spotify.com/artist/0vRCGkgJdtoNRJy5lqgD2N
A,,42,0,https://open.spotify.com/artist/0vRCGkgJdtoNRJy5lqgD2N
A,,42,0,https://open.spotify.com/artist/0vRCGkgJdtoNRJy5lqgD2N
A,,42,0,https://open.spotify.com/artist/0vRCGkgJdtoNRJy5lqgD2N
Ne-Yo,"dance pop, pop, r&b, urban contemporary",9033803,86,https://open.spotify.com/artist/21E3waRsmPlU7jZsS13rcj
Ne-Yo,"dance pop, pop, r&b, urban contemporary",9033803,84,https://open.spotify.com/artist/21E3waRsmPlU7jZsS13rcj
Ne-Yo,"dance pop, pop, r&b, urban contemporary",9033803,78,https://open.spotify.com/artist/21E3waRsmPlU7jZsS13rcj
Ne-Yo,"dance pop, pop, r&b, urban contemporary",9033803,77,https://open.spotify.com/artist/21E3waRsmPlU7jZsS13rcj
Ne-Yo,"dance pop, pop, r&b, urban contemporary",9033803,75,https://open.spotify.com/artist/21E3waRsmPlU7jZsS13rcj
Ne-Yo,"dance pop, pop, r&b, urban contemporary",9033803,66,https://open.spotify.com/artist/21E3waRsmPlU7jZsS13rcj
Ne-Yo,"dance pop, pop, r&b, urban contemporary",9033803,67,https://open.spotify.com/artist/21E3waRsmPlU7jZsS13rcj
Ne-Yo,"dance pop, pop, r&b, urban contemporary",9033803,71,https://open.spotify.com/artist/21E3waRsmPlU7jZsS13rcj
Ne-Yo,"dance pop, pop, r&b, urban contemporary",9033803,70,https://open.spotify.com/artist/21E3waRsmPlU7jZsS13rcj
Ne-Yo,"dance pop, pop, r&b, urban contemporary",9033803,68,https://open.spotify.com/artist/21E3waRsmPlU7jZsS13rcj
a,,5,0,https://open.spotify.com/artist/1e9Md0vofNAvTEuVBeC7BT
Alesso,"dance pop, edm, pop, pop dance, progressive electro house",3923709,78,https://open.spotify.com/artist/4AVFqumd2ogHFlRbKIjp1t
Alesso,"dance pop, edm, pop, pop dance, progressive electro house",3923709,78,https://open.spotify.com/artist/4AVFqumd2ogHFlRbKIjp1t
Alesso,"dance pop, edm, pop, pop dance, progressive electro house",3923709,77,https://open.spotify.com/artist/4AVFqumd2ogHFlRbKIjp1t
Alesso,"dance pop, edm, pop, pop dance, progressive electro house",3923709,71,https://open.spotify.com/artist/4AVFqumd2ogHFlRbKIjp1t
Alesso,"dance pop, edm, pop, pop dance, progressive electro house",3923709,72,https://open.spotify.com/artist/4AVFqumd2ogHFlRbKIjp1t
Alesso,"dance pop, edm, pop, pop dance, progressive electro house",3923709,60,https://open.spotify.com/artist/4AVFqumd2ogHFlRbKIjp1t
Alesso,"dance pop, edm, pop, pop dance, progressive electro house",3923709,68,https://open.spotify.com/artist/4AVFqumd2ogHFlRbKIjp1t
Alesso,"dance pop, edm, pop, pop dance, progressive electro house",3923709,56,https://open.spotify.com/artist/4AVFqumd2ogHFlRbKIjp1t
Alesso,"dance pop, edm, pop, pop dance, progressive electro house",3923709,61,https://open.spotify.com/artist/4AVFqumd2ogHFlRbKIjp1t
Alesso,"dance pop, edm, pop, pop dance, progressive electro house",3923709,61,https://open.spotify.com/artist/4AVFqumd2ogHFlRbKIjp1t
A,,25,9,https://open.spotify.com/artist/1jEW6dI75QSGs0OdInwQkk
A,,25,0,https://open.spotify.com/artist/1jEW6dI75QSGs0OdInwQkk
A,,25,0,https://open.spotify.com/artist/1jEW6dI75QSGs0OdInwQkk
A,,25,0,https://open.spotify.com/artist/1jEW6dI75QSGs0OdInwQkk
A,,25,0,https://open.spotify.com/artist/1jEW6dI75QSGs0OdInwQkk
A,,25,0,https://open.spotify.com/artist/1jEW6dI75QSGs0OdInwQkk
A,,25,0,https://open.spotify.com/artist/1jEW6dI75QSGs0OdInwQkk
A,,25,0,https://open.spotify.com/artist/1jEW6dI75QSGs0OdInwQkk
A,,25,0,https://open.spotify.com/artist/1jEW6dI75QSGs0OdInwQkk
A,,25,0,https://open.spotify.com/artist/1jEW6dI75QSGs0OdInwQkk
Rauw Alejandro,"puerto rican pop, reggaeton, trap latino, urbano latino",22919287,84,https://open.spotify.com/artist/1mcTU81TzQhprhouKaTkpq
Rauw Alejandro,"puerto rican pop, reggaeton, trap latino, urbano latino",22919287,83,https://open.spotify.com/artist/1mcTU81TzQhprhouKaTkpq
Rauw Alejandro,"puerto rican pop, reggaeton, trap latino, urbano latino",22919287,83,https://open.spotify.com/artist/1mcTU81TzQhprhouKaTkpq
Rauw Alejandro,"puerto rican pop, reggaeton, trap latino, urbano latino",22919287,81,https://open.spotify.com/artist/1mcTU81TzQhprhouKaTkpq
Rauw Alejandro,"puerto rican pop, reggaeton, trap latino, urbano latino",22919287,80,https://open.spotify.com/artist/1mcTU81TzQhprhouKaTkpq
Rauw Alejandro,"puerto rican pop, reggaeton, trap latino, urbano latino",22919287,81,https://open.spotify.com/artist/1mcTU81TzQhprhouKaTkpq
Rauw Alejandro,"puerto rican pop, reggaeton, trap latino, urbano latino",22919287,80,https://open.spotify.com/artist/1mcTU81TzQhprhouKaTkpq
Rauw Alejandro,"puerto rican pop, reggaeton, trap latino, urbano latino",22919287,79,https://open.spotify.com/artist/1mcTU81TzQhprhouKaTkpq
Rauw Alejandro,"puerto rican pop, reggaeton, trap latino, urbano latino",22919287,79,https://open.spotify.com/artist/1mcTU81TzQhprhouKaTkpq
